Dokumen,Topik 1,Topik 2,Topik 3,Topik 4,Topik 5,Topik 6,Label,Cluster
pengenalan suara gagasan teknologi bertujuan komputer mengenali suara manusia pengenalan suara huruf alfabet pengucapan suara berasal suara manusia diproses komputer penelitian metode cross correlation berfungsi menentukan tingkat hubungan kedekatan buah sinyal berbeda kerja metode cross correlation membandingkan sinyal suara menghasilkan nilai maksimum nilai maksimum diperoleh nilai maksimum terbesar dikenali data sinyal suara ketiga metode proses perhitungannya mudah dipahami proses ekstraksi fitur suara metode fast fourier transform berfungsi mentransformasi sinyal frekuensi hasil uji coba cross correlation sistem efisien orang dijadikan sampel data suara terbukti pengujian skenario data dinormalisasi akurasi sampel data orang kali pengucapan akurasi sampel data orang kali pengucapan hasil uji coba fast fourier transform didapatkan akurasi skenario sampel data orang kali pengucapan akurasi skenario sampel data orang kali pengucapan,0.0008961601896750628,0.0008963727980954617,0.41440090288548315,0.0008961558063500023,0.5820142612198297,0.0008961471005667198,KOMPUTASI,2
konsep pohon salah konsep teori graf pemanfaatan pohon kehidupan seharihari menggambarkan hierarki pemodelan contohnya algoritma pohon keputusan cart pohon keputusan model prediksi struktur pohon struktur berhirarki pohon keputusan salah metode klasifikasi populer mudah dipahami cart algoritma pohon keputusan pohon keputusan memiliki tingkat akurasi menentukan keputusan penelitian dibangun aplikasi mengklasifikasi data medis aplikasi data medis algoritma cart algoritma pohon keputusan memiliki tingkat akurasi menentukan keputusan hasil ujicoba pengukuran kinerja algoritma menggunkanan skenario disimpulkan skenario breast cancer ujicoba efektif akurasi dihasilkan samasama mencapai algoritma cart algoritma cart memiliki kinerja precision recall accuracy dibandingkan algoritma cart diabetes nilai akurasi cart cart diabetes kunci pohon keputusan cart klasifikasi data medis breast canser diabetes,0.9940186344927172,0.0011962239336441819,0.0011962964132139378,0.0011962562437620654,0.0011962999208082834,0.0011962889958543196,RPL,1
pengenalan wajah salah teknologi biometric dikembangkan peneliti dibidang computer vision hasil penelitian dibidang sistem keamanan lingkungan intelijen kepolisian sistem keamanan verifikasi perusahaanperusahaan negara maju riset tugas face recognition citra orl citra buatan dimana citra orl citra kelas pose masingmasing citra dimensi x piksel citra buatan citra kelas pose masingmasing citra dimensi x piksel skenario uji coba sistem skenario masingmasing database uji coba skenario pose citra training pose citra testing skenario pose citra training pose citra testing proses uji coba sistem membandingkan hasil akurasi penggunaan histogram equalization local binary pattern lbp proses preprocessing membandingkan hasil akurasi penggunaan fitur proses klasifikasinya proses klasifikasi metode canberra distance manhattan distance pendekatan penampilan appearance based hasil uji coba diperoleh membuktikan akurasi tertinggi citra orl skenario histogram equalization hasil terburuk citra orl skenario lbp,0.16009127075587218,0.0008577043344402997,0.0008578141356789882,0.0008577215452119964,0.8364776728890951,0.0008578163397014708,RPL,2
game bahasa inggris permainan pertandingan game diartikan aktivitas terstruktur semi struktur bersenangsenang kadang alat pembelajaran game perkembangan otak meningkatkan konsentrasi melatih memecahkan cepat game konflik menuntut menyelesaikannya cepat game media pembelajaran permainan menghibur mengandung unsurunsur pendidikan bertujuan alat pembelajaran tugas bertujuan mengimplementasikan html pembuatan game edukasi pembelajaran matematika operasi aritmatika diimplementasikan web browser penggunaan html diterapkan teknologi menunjang pengembangan web game pengimplementasian html penulis game engine construct hasil game engine construct game format html dimainkan browser sesuai tujuan tugas sasaran pengguna game anakanak usia uji coba aplikasi game diperoleh hasil aplikasi berjalan web browser aplikasi berjalan browser mendukung html mayoritas anakanak menyukai metode pembelajaran bermain game anak sepenuhnya suka pelajaran matematika,0.0007063324022129887,0.0007062924290442447,0.000706402021348833,0.0007063125053613337,0.8332468699991926,0.16392779064284,RPL,2
sistem pengenalan karakter plat nomor kendaraan diciptakan metode penelitipeneliti penelitian pengenalan obyek karakter plat nomor kendaraan metode dcorrelation coefficient metode membutuhkan data training citra angka huruf az ukuran dimensi x tahap preprocessing menghilangkan noise metode median filter adaptive wiener filter segmentasi karakter berdasarkan topologi citra ketiga resizing ukuran dimensi masingmasing citra karakter ukuran citra karakter data training keempat pengenalan karakter pengukuran similarity metode d correlation coefficient eksperimen citra plat nomor hasil eksperimen filtering median filter diperoleh akurasi hasil eksperimen filtering adaptive wiener filter diperoleh akurasi,0.28195354895214914,0.0010041165136065074,0.001004250811952591,0.0010041696301773364,0.1684133879712084,0.5466205261209062,RPL,1
pemerataan pendidikan indonesia perhatian pemerintah pendidikan indonesia merata rendahnya nilai apk apm daerahdaerah meratanya sarana prasarana pendidikan daerah pemerintah membutuhkan informasi kondisi pemerataan pendidikan menghasilkan kebijakan salah memperoleh informasi mengelompokkan kecamatan berdasarakan indikator pemerataan pendidikan pengelompokan clustering metode data mining membagi data kedalam kelompokkelompok objek karakteristiknya penelitian metode clustering partition around medoids pam distance measure manhattan euclidean canberra distance mengukur kualitas hasil clustering nilai adjusted rand index ari nilai ari kualitas cluster kali ujicoba diperoleh ratarata nilai ari euclidean distance manhattan distance ratarata canberra distance pengelompokan terbaik diperoleh ujicoba euclidean distance nilai ari kecocokan label asli pengelompokan terbaik menghasilkan kelompok pemerataan kecamatan kelompok pemerataan kecamatan kelompok pemerataan rendah kecamatan kunciindikator pemerataan pendidikan clustering pam distance measure,0.0009943446185233988,0.0009941124275779306,0.9950288581061247,0.000994143385087456,0.0009941756133855547,0.0009943658493008184,RPL,0
meningkatnya penduduk menyebabkan kepentingan ketergantungan manusia lahan pertanian meningkat dibeberapa daerah lahan terkelompok berdasarkan kriteria lahan pertanian pengelompokan lahan berdasarkan kriteria lahan pertanian pengolahan data pengelompokan clustering data kmeans clustering metode partition clustering mempartisi data kedalam bentuk kelompok memvalidasi data proses clustering davies bouldin index dbi meningkatkan akurasi validasi hasil analisis data penelitian pengelompokan lahan tanaman pangan skenario dijadikan cluster iterasi diperoleh iterasi kecocokan label asli data lahan tanaman padi data tanaman jagung kecocokan label asli iterasi data tanaman kacang hijau sse terkecil prosentase kecocokan data tanaman kacang tanah sse terkecil iterasi kecocokan label asli data tanaman ubi kayu sse terkecil iterasi prosentase nilai terkecil pemvalidasian cluster dbi sebelas cluster data lahan tanaman padi cluster tanaman jagung cluster tanaman kacang hijau cluster tanaman kacang tanah cluster tanaman ubi kayu cluster hasilnya akurat kelompok terbentuk kunci kmeans davies bouldin index lahan clustering,0.0010800921060018366,0.0010800168358977111,0.001080414739344723,0.0010800870892518708,0.9945991659949559,0.001080223234547848,RPL,2
padi sawah salah tanaman pangan memiliki tingkat produksi kabupaten lumajang dibandingkan tanaman pangan jagung ubi kayu penentuan tingkat kesesuaian lahan penanaman padi sawah informasi petani perencana pengguna lahan menentukan tindakan meningkatkan produksinya penelitian jaringan syaraf tiruan jst metode learning vector quantization mengklasifikasikan karakteristikkarakteristik lahan kedalam kelas kesesuaian lahannya padi sawah karakteristik lahan diklasifikasikan kedalam kelas s s s n berdasarkan hasil ujicoba data traininglearning rate maxepoch error minimum diharapkan metode learning vector quantization tingkat akurasi menentukan tingkat kesesuaian lahan padi sawah hasil ujicoba divisualisasikan google maps api kunci jaringan syaraf tiruan jst learning vector quantization lvq kesesuaian lahan sistem informasi geografissiggoogle maps api,0.0009747882654493403,0.0009747857455693162,0.3047329626399149,0.45537881160936483,0.2369638899755149,0.0009747617641866944,RPL,0
prediksi ketepatan kelulusan mahasiswa jurusan teknik informatika universitas trunojoyo madura prediksi ketepatan kelulusan mahasiswa ketepatan kelulusan mahasiswa mahasiswa dinyatakan lulus menempuh jenjang pendidikan strata semester salah teknik data mining prediksi metode decision tree metode menghasilkan pohon rule keputusan dijadikan acuan proses prediksi sistem prediksi algoritma c salah metode decision tree data mahasiswa atribut kelas dihitung rumus information gain menghasilkan pohon rule keputusan uji coba terbentuk pohon keputusan berbedabeda perbedaan disebabkan data training partisi data berbeda pohon keputusan partisi a teknik postpruning data training data testing nilai akurasi tertinggi pohon keputusan dipilih acuan proses prediksi kunci decision tree rule algoritma c information gain postpruning,0.0007268172008484355,0.000726842745550515,0.0007269500499289645,0.0007268489558715734,0.9963657155267452,0.0007268255210553448,KOMPUTASI,2
pemerintah daerah kabupatenkota pengelola pendidikan dasar informasi kondisi pendidikan wilayahnya perencanaan kebijakan sesuai perluasan pemerataan pendidikan informasi pemerataan pendidikan pengelompokan kecamatan berdasarkan indikator pemerataan pendidikan pengelompokan clustering salah metode data mining membagi data kelompok kelompok objek karakteristiknya metode clustering kmeans clustering penelitian mengelompokkan kecamatan pulau madura kelompok variabel indikator pemerataan metode kmeans clustering berbasis smarter smarter dikenal metode menghasilkan bobot bagus perangkingan uji coba iterasi kinerja kmeans berbasis smarter dibandingkan kmeans metode kmeans berbasis smarter memiliki nilai sse error terkecil terletak cluster iterasi nilai ssenya metode kunciindikator pemerataan pendidikan clustering kmeans smarter,0.9957478267989776,0.0008503999929038603,0.0008504273832877742,0.0008503912867056604,0.0008504788970331824,0.0008504756410920076,RPL,1
bahasa madura bahasa lokal tradisional warisan nenek moyang asli warga indonesia pelestarian bahasa kontek akademik sistematis dipelajari siswa sekolah dasar pondasi dasar memperkenalkan bahasa madura seiring perkembangan jaman sarana pendukung pendidikan menyesuaikan jaman modern pembelajaran aktif terpaku kelas monotone aplikasi elerning bahasa madura mendukung pembelajaran bahasa madura sekolah modul dasar pembelajaran bahasa madura parcakapan okara samporna ta samporna carakan dll dipelajari dimanapun siswa aplikasi elearning metode personalized elearning system metode pembelajaran modern kemampuan siswa random inputan tingkat kesulitan siswa pembelajaran elektronik siswa mudah mempelajari modul sesuai tingkat ability penelitian kenaikan minat belajar siswa siknifikan tingkat kemampuan siswa bertambah hasil ujian pretest posttest,0.0014369407390806646,0.0014368947694657925,0.0014370729564219338,0.0014370080110286617,0.5396959064304859,0.45455617709351703,RPL,2
pesatnya perkembangan teknologi berpengaruh berdampak positif kehidupan manusia pemanfaatan teknologi pengembangan pengetahuan menarik dunia pendidikan sistem pendidikan terlepas sistem informasi komunikasi berkembang pesat mempengaruhi kehidupan masyarakat dunia pendidikan sistem pembelajaran dibangun menunjang proses belajar mengajar didunia pendidikan tujuan meningkatkan mutu pendidikan selangkah maju seiring kemajuan teknologi multimedia interaktif aplikasi pembelajaran menyalurkan pesan pembelajaran pengetahuan keterampilan sikap dirancang siswa belajar aktif terkendali multimedia pembelajaran interaktif membantu guru mendesain pembelajaran kreatif desain pembelajaran kreatif proses pembelajaran inovatif menarik efektif interaktif pengembang aplikasi pembelajaran quality function deployment pengembangan aplikasi pembelajaran mendesain konten pembelajaran media interaktif sesuai guru pengajar pengisian matriks quality function deployment qfd mengkorelasikan guru elemen desain hasil pengisian matriks qfd diperoleh model perancangan aplikasi pembelajaran anak usia berdasarkan guru hasil uji coba kesesuaian hasil aplikasi quality function deployment guru pengajar didapatkan hasil prosentase sesuai sesuai sesuai sesuai sesuai,0.545160217447559,0.0009654152994090599,0.0009653853853096189,0.0009653081081011019,0.45097826252649814,0.0009654112331230981,RPL,1
sistem perolehan citra berbasis isi spci teknik pencarian citra isi visual mencari citra basis data citra sesuai permintaan pengguna bentuk citra query fitur terkait isi visual bentuk warna tekstur fitur utama citra penelitian sistem dibangun memanfaatkan fitur warna fitur berdasarkan warna atribut dominan citra citra batik warna fitur visual melekat indera manusia color autocorrelogram ekstraksi fitur warna komponen hue citra ruang warna hsv fitur vektor autocorrelogram proses pencocokan citra citra query citra basis data histogram intersection distance data penelitian citra batik delapan kelas berbeda batik bali batik bangkalan batik cirebon batik jogja batik pamekasan batik pekalongan batik solo batik sumenep kelas citra hasil eksperimen skenario precision tertinggi skenario akurasi perolehan rentang nilai kemiripan ditampilkan citra relevan terretrieve,0.0008882317903572966,0.0008881573862437232,0.0008883418079883091,0.0008881768135723564,0.9955589121425875,0.0008881800592508089,RPL,2
peramalan perusahaan merumuskan srategi pt madura prima interna perusahaan bergerak bidang eksportir ikan teri harinya dibutuhkan ikan teri supplier kebutuhan persediaan ikan teri dibutuhkan sistem peramalan permintaan pasar terpenuhi penggunaan exponential smoothing berbasis ordinary least square ols berdasarkan ordered weighted aggregation owa prioritas observasi diharapkan hasil ramalan bagus nilai error hasil ujicoba data pembelian periode parameter bebas hasil parameter optimal tingkat kesalahan hasil analisa bagus parameter alpha nilai errornya,0.9952195741847869,0.0009560530834602186,0.0009561131452476755,0.0009560557218602897,0.000956105074001262,0.0009560987906435997,RPL,1
pengenalan pola tulisan tangan teknik dimana input data lembaran kertas hasil scan scanner menghasilkan gambar komputer dikenali angkaangka biner angkaangka biner diproses algoritma karakter dikenali diolah informasi orang mengenal huruf alphabet a z kelemahan mengenali huruf huruf dikenali sulit terhapus orang mencoba mengenalinya penelitian dibangun sistem pengenalan pola huruf alphabet algoritma chain code knearest neighbor algoritma chain code metode penelusuran pixelpixel objek panduan arah mata angin arah mata angin memiliki keakuratan pengenalan objek lekukan dikenali penjejakan tepi mendekati objek aslinya menghasilkan vektor ciri berisi informasi fitur kode chain code pembentuk huruf hasil diinputkan proses klasifikasi knearest neighborknn metode tangguh data uji noise efektif data uji,0.995636596406649,0.0008726605534532613,0.0008726809391484366,0.0008726464563824986,0.0008727208711067231,0.0008726947732601328,RPL,1
perkembangan teknologi informasi komunikasi tik pengaruh dunia pendidikan proses pembelajaran komunikasi media pendidikan mediamedia komunikasi telepon komputer internet email dsb interaksi guru siswa hubungan tatap muka mediamedia guru layanan berhadapan langsung siswa siswa memperoleh informasi lingkup luas sumber cyber space ruang maya komputer internet mutakhir berkembangnya disebutcyber teaching pengajaran maya proses pengajaran internet ltsa ieee standar internasional sistem pembelajaran dikembangkan berdasarkan ieee learning standards committee ltsc farance incorporational divisi edutool ltsa arsitektur tingkat berfokus teknologi pembelajaran pelatihan berbasis komputer sistem pendukung performasi elektronik instruksi berbantuan komputer lainlain diartikan kerangka kerja sistem dibangun tugas aplikasi multimedia pembelajaran interaktif dalamnya memuat teknologi informasi komunikasi tik aplikasi dikembangkan php web programming my sql database server,0.0009211042692001917,0.0009210093330360959,0.0009209822883907492,0.0009208889036764785,0.9953950701793898,0.0009209450263066586,RPL,2
sistem perolehan citra berbasis isi spci teknik pencarian berdasarkan konten visual mencari citra sesuai penggunasecara spci memiliki tahapan utama ekstraksi fitur pengukuran kemiripan fitur penelitian fitur warna fitur warna fitur merepresentasikan warna sesuai visual mata manusia ekstraksi fitur warna metode transformasi kekre segmentasi warna hsv hasil ekstraksi fitur warna pengukuran kemiripan citra query basis data citra pengukuran metode euclidean distancemetode transformasi kekre segmentasi warna hsv diaplikasikan citra bunga kelas berbeda uji coba citra query diperoleh hasil segmentasi warna hsv precision recall precision recall transformasi kekre proses segmentasi warna hsv konversi citra ruang warna hsv dianggap membedakan warna dibandingkan transformasi kekre konversi citra format grayscale,0.11651818340926046,0.0008433850950572433,0.7631806655724913,0.0008432751986485749,0.11777119251238033,0.0008432982121619214,RPL,0
sistem perolehan citra berbasis isi spci sistem pencarian citra isi visual mencari citra relevan database citra sesuai citra inputan pengguna fitur terkait isi visual bentuk warna tekstur fitur utama citra warna salah fitur visual cbir warna dikenali langsung indra manusia fitur warna penelitian proses ekstraksi fitur delapan kelas citra batik citra batik cirebon batik bali batik pamekasan batik solo batik jogja batik sumenep batik pekalongan batik bangkalan objek perolehan citra berbasis isi tahapan tahapan ekstraksi fitur warna metode color cooccurrence matrix tahap pencocokan citra database citra query similarity proses similarity modifikasi modified color cooccurrence matrix skenario uji coba citra batik percobaan citra query dapatkan tingkat presicion mccm dibanding ccm tingkat akurasi presicion ccm mccm,0.9959214051288553,0.0008157009866150188,0.0008157510689442034,0.0008156860686532111,0.0008157287841013054,0.0008157279628309134,RPL,1
pengiriman informasi jaringan elektronik permasalahan chatting media server memiliki kerentanan keamanan data dikirimkan layanan memiliki kelemahan kelemahan keamanan sistem kelemahan data dikirim kedalam server koneksi jaringan global rentan serangan hackerpada penelitian menjamin keamanan kerahasiaan informasi komunikasi jaringan ip mobile proses enkripsi dekripsi informasi dikirimkan enkripsi pengiriman mengkonversi informasi asli informasi terenkripsi dekripsi penerimaan mengkonversi informasi terenkripsi informasi asli informasi dikirimkan proses pengiriman data informasi terenkripsi informasi asli berhak informasi asli penerima kunci rahasiapenggunaan algoritma enkripsi data encryption standard des upaya mencegah kebocoran data chat aplikasi chat dikhawatirkan kebocoran informasi pribadi berdasarkan hasil uji coba terbukti cipherteks dihasilkan sesuai hasil perhitungan algoritma enkripsi des diuji aplikasi des test vector,0.06250028859060171,0.06250112126598958,0.06250024791382397,0.06250104205358852,0.6874967105109953,0.06250058966500095,KOMPUTASI,2
game merambah bidang kehidupan terkecuali bidang pendidikan manusia sifat dasar cepat mempelajari visual verbal game dilibatkan proses pendidikan salah materi dimasukkan game edukasi pembelajaran menghafal asmaul husna metode pembelajaran media pembelajaran salah metode metode hanifida game metode hanifida level tiaptiap level merepresentasikan tahapantahapan pembelajaran metode hanifida penelitian penulis mengukur tingkat keefektifan metode hanifida media pembelajaran mengklasifikasi hasil uji coba game uji coba game game level diuji coba siswasiswi sekolah dasar hasil uji coba diklasifikasi metode fuzzy input variabel hasil uji coba game level nilai langkah variabelvariabel proses klasifikasi input variabel output variabel hasil keefektifan hasil keefektifan klasifikasi fuzzy hasil uji coba game level metode hanifida efektif dijadikan media pembelajaran menghafal asmaul husna rincian persentase hasil efektif hasil efektif,0.22144225729712128,0.001057457652318839,0.7743281912020118,0.0010572622992967328,0.0010574321877109805,0.001057399361540299,RPL,0
gender recognition sistem mengidentifikasi jenis kelamin berdasarkan citra wajah citra wajah fitur merepresentasikan karakteristik gender recognition applikasi interaksi manusia komputer sistem kamera sistem temu citra pengklasifikasian jenis kelamin diperoleh tahap preprocessing ekstraksi fitur pengklasifikasian citra tahap preprocessing bertujuan menghilangkan variasi pencahayaan citra metode local binary pattern lbp tahap ekstraksi fitur metode principal component analysis pca menghasilkan susunan matrik proyeksi matrik bobot tahap klasifikasi tahap ketiga pengklasifikasian citra pengukuran kemiripan euclidean distance membandingkan matrik bobot citra training matrik bobot testing diperoleh proses perkalian citra testing matrik proyeksi hasil uji coba sistem kombinasi metode principal component analysis pca local binary pattern lbp pengukuran kemiripan euclidean distance tingkat akurasi ratarata mencapai klasifikasi jenis kelamin salah miripnya bentuk rambut bentuk kepala ekspresi citra perempuan citra pria,0.08687280614845781,0.0011161752507438728,0.00111629399411006,0.0011163679503353582,0.4005023699749013,0.5092759866814515,RPL,1
asdjnlmlkbgxdfxgvvnmmjkghjbnbnjbhbkjnhhghghjgfhghgvhgvhkbhjghjghjghasdjnlmlkbgxdfxgvvnmmjkghjbnbnjbhbkjnhhghghjgfhghgvhgvhkbhjghjghjghasdjnlmlkbgxdfxgvvnmmjkghjbnbnjbhbkjnhhghghjgfhghgvhgvhkbhjghjghjghasdjnlmlkbgxdfxgvvnmmjkghjbnbnjbhbkjnhhghghjgfhghgvhgvhkbhjghjghjghasdjnlmlkbgxdfxgvvnmmjkghjbnbnjbhbkjnhhghghjgfhghgvhgvhkbhjghjghjghasdjnlmlkbgxdfxgvvnmmjkghjbnbnjbhbkjnhhghghjgfhghgvhgvhkbhjghjghjghasdjnlmlkbgxdfxgvvnmmjkghjbnbnjbhbkjnhhghghjgfhghgvhgvhkbhjghjghjghasdjnlmlkbgxdfxgvvnmmjkghjbnbnjbhbkjnhhghghjgfhghgvhgvhkbhjghjghjghasdjnlmlkbgxdfxgvvnmmjkghjbnbnjbhbkjnhhghghjgfhghgvhgvhkbhjghjghjgh,0.9957837079199873,0.0008432294178844173,0.0008432725580948951,0.0008432079660503667,0.0008433022850150812,0.000843279852968061,RPL,1
sosialisasi uu nomor kompleksitas banyaknya aturan terkandung masyarakat kesulitan memahaminya sosialisasi kampanye safety riding banyaknya penyimpangan pengguna jalan mengindikasikan alternatif media akurat sarana sosialisasi konsep sistem pencarian berbasis information retrieval ir proses sosialisasi media internet pembangunan ir penelitian konsep vector space model vsm vsm proses penghitungan kemiripan pasal direpresentasikan model ruang vektor dibentuk hirarki pasalpasal hasil proses retrievenya berdasarkan hasil pengujian sistem didapatkan nilai minimal cosine similarity terbaik treshold presentase ratarata precision presentase ratarata recall nya mencapai ratarata presentase fmeasure nya hasil pengujian efektifitas sistem masyarakat aplikasi membantu memiliki penerimaan disisi pengguna presentase buruk,0.36400926307342496,0.0013058213598845323,0.0013056030979416797,0.6307680854295941,0.001305617124805756,0.001305609914349068,RPL,1
analisis sentimen otomatis berdasarkan opini masyarakatterhadap produk telkomsel berbahasa indonesia opini masyarakat diambil situs microblogging twitter crawling data opini keyword produkproduk provider indonesia telkomsel sistem pengklasifikasian tweet kategori positifnegatif netral data training data testing didapatkan pemisahan data hasil crawling training data testingmetode mengklasifikasikan metode nave bayes classifier hasil output aplikasi peta daerah user opini positif negatif netral aplikasi perusahaan menganalisa kepuasan pelanggan produk dimilikinya daerah user kepuasan ketidakpuasan hasil ujicoba sistem klasifikasi teks data hasil crawling diperoleh akurasi error rate hasil memuaskan data teks ditulis user twitter mengandung singkatan,0.0008362412985677616,0.0008362065720140395,0.9958187905027978,0.0008362268219387592,0.0008362789953253046,0.0008362558093563554,RPL,0
seiring berkembangnya teknologi teknik biometrika berkembang pengenalan pola iris mata pengenalan pola senyum pengenalan ekspresi wajah teknik identifikasi wajah manusia salah contohnya pengenalan jenis kelamin gender recognition berkembangnya penelitian teknik biometrika pengenalan identitas kartu identitas password metode pengenalan jenis kelamin penelitian membandingkan metode principal component analysis pca twodimensional principal component analysis dpca metode metode proses ekstraksi fitur menentukan ciri wajah proses klasifikasi jenis kelaminnya metode canberra distance uji coba data citra wajah lakilaki citra wajah perempuan skenario uji coba berdasarkan hasil uji coba sistem metode principal component analysis pca mengenali jenis kelamin akurasi terbaik skenario eigen data training data testing metode two dimensional principal component analysis dpca mengenali jenis kelamin akurasi terbaik skenario eigen data training data testing,0.9944187266829577,0.0011162185802179034,0.0011163126705807866,0.0011161670212313341,0.001116314444279751,0.0011162606007325488,RPL,1
,0.9947692343207196,0.0010460931643685623,0.0010461581875433467,0.0010462286980516397,0.0010461451140855041,0.0010461405152313358,RPL,1
sistem pengenalan sidik jari bertujuan mengindentifikasi salah kendala pengenalan sidik jari distorsi citra sidik jari penelitian distorsi citra sidik jari diklasifikasikan kategori berminyak kering kotor terpotong rotasi penelitian membahas pengenalan sidik jari spectrum fase citra sidik jari tujuan penelitian mencari perbedaan sudut citra sidik jari masukan citra sidik jari pelatihan metode phaseonly correlation poc metode menghitung korelasi phase sudut citra sidik jari masukan citra sidik jari pelatihan kunci phase only correlation poc sidik jari spectrum fase,0.0009473661616569124,0.000947117620716119,0.0009472990207006752,0.0009470980354427527,0.0009472574462425263,0.9952638617152411,RPL,1
,0.3165039710168634,0.2346199927456792,0.0014372717023673346,0.0014368895963513303,0.4445646641707623,0.001437210767976516,RPL,1
teknik data mining menggali informasi mendalam data salah metode teknik data mining mengolah data mahasiswa teknik informatika universitas trunojoyo madura tiutm association rule salah algoritmanya algoritma apriori metode algoritma ditemukan hubungan kedekatan mata kuliah prasyarat mkp bidang minat membangkitkan frequent itemset rule dibangun antecedent consequent masingmasing kitemset memenuhi minimum support dilanjutkan pembangkitan frequent itemset item memenuhi minimum support dikombinasikan penelitian skenario ujicoba record data didapatkan support minimal support maksimal rule terbaik minsup kombinasi mata kuliah prasyarat mkp pti bidang minat sister confidence support minimal terbentuk tiaptiap item atribut minsup support maksimal terbentuk minsup mengahasilkan output rule rule terbaik rule nilai support confidence rule nilai kepercayaan mewakili kombinasi item terbentuk minsup mincof rule dihasilkan rule dihasilkan kuat memiliki nilai kepercayaan,0.5952593577213274,0.4001207892084435,0.0011549853400392202,0.0011548697347191653,0.0011550104583850976,0.0011549875370855487,RPL,1
permasalahan machine learning pattern recognition aplikasi masyarakat seiring perkembangan teknologi komunikasi berkembang teknik algoritma menyelesaikan permasalahan machine learning pattern recognition permasalahan pengenalan obyek wajah pengenalan wajah adopsi kemampuan manusia membedakan wajah orang penelitian sistem pengenalan wajah proses ekstraksi fitur kernel principal component analysis kpca menentukan karakteristik wajah dilanjutkan proses klasifikasi mahalanobis distance hasil dicapai penelitian sesuai uji coba basis data orl basis data yale basis data bern ketiganya acak masingmasing kombinasi data pelatihan pose orl yale bern disimpulkan metode ekstraksi fitur kpca dikombinasikan metode klasifikasi mahalanobis distance pengenalan wajah,0.0011963170361121763,0.0011963313244712545,0.6840456042421593,0.0011962814122938037,0.0011964467316130211,0.3111690192533504,KOMPUTASI,0
penderita tuna rungu bahasa isyarat berkomunikasi tujuan utama penelitian harmoni sosial orang tuna wicara tuna rungu orang normal penelitian pengenalan terfokus pengenalan isyarat angka pengenalan pola isyarat citra tangan statis melaui tahapan garis segmentasi citra tangan ekstraksi fiturciri klasifikasi pola penelitian citra proses segmentasi proses background removing skin detection memisahkan wilayah objek diteliti tangan backgroundcitra citra hasil dirubah mode grayscale ekstraksi fitur klasifikasi pola algoritma pca dpca penelitian data citra data training data testing proses sistem metode ekstraksi fitur pca dpca dihitung pengenalan jaraknya euclidean distance perbandingan tingkat akurasi pca dpca disimpulkan akurasi dpca pca,0.9954375164016933,0.0009124546999955954,0.0009125974349565786,0.0009124441211858655,0.0009125201545556656,0.0009124671876130847,RPL,1
data berukuran disimpan jarang optimal kemampuan manusia terbatas mengelolanya salah data berskala data teks data teks memiliki fitur mengolahnya komputasi penelitian bertujuan mengurangi komputasi proses clustering data teks diolah efisien proses clustering metode som menerapkan reduksi dimensi tahap preprosesing metode diterapkan mengelompokan data tugas mahasiswa teknik informatika universitas trunojoyo madura metode diusulkan analisis morfologi teks abstrak tugas mahasiswa menghasilkan vektor input unsur term tugas elemen vektor jarang reduksi dimensi reduksi dimensi menghilangkan matriks jarang kolom mengandung nilai percobaan diperoleh hasil optimum cluster data abstrak scenario term direduksi term menghasilkan nilai ratarata sse data laporan optimum cluster scenario term direduksi term mengahasilkan nilai ratarata sse detik,0.0009943268006656703,0.000994101940110659,0.31026976410621554,0.000994199876088544,0.6345138042921364,0.052233802984783174,RPL,2
pendeteksian plagiarisme mendeteksi plagiarisme karya ilmiah metode latent semantik index salah metode search engine meningkatkan kualiatas pencarian metode dipilih membantu permasalahan tersebutmetode latent semantik index disingkat lsi mengunakan tahapan nilai similarity dokumen dokumen tahap singular value decompotition svd mereduksi mendekomposisi matriks dokumen svd menyelesaikan kuadrat linear terkecil terbatas perkiraan dimensi rank matriks analisa hubungan kanonik perhitungan similarity cosine similarity kesamaan dokumen threshold nilai nilai mendekati mencapai angka dokumen plagiarisme,0.001035405995588813,0.0010355441969649875,0.5025598506487814,0.0010353663530001645,0.0010353957911409851,0.4932984370145236,KOMPUTASI,0
era teknologi informasi mejadi disalah salah satunya plagiarisme plagiarisme lingkungan akademisi dimana penjiplakan karya tulis ilmiah marak salah mengurangi plagiarisme dengn membangun sistem deteksi plagiarisme algoritma digunanak proses deteksi plagiarisme algoritma winnowing dokumen dibandingkan diproses mendpatkan fingerprint dokumen dimana fingerprint ekumpulan nilai hash fingerprint dokumen dibandingkan kemiripannya kunci penghitungan nilai similaritynya hasil penghitungan kemiripan dokumen gram menghasilkan similarity mencapai percobaan gram dokumen kemiripan nilai hasil uji coba sistem deteksi plagiarisme algoritma winnowing fingerprint nilai similaritynya bergantung besarnya nilai gram basis window sistem nilai gram hasil similarity,0.12505829085339495,0.0009126613699584738,0.0009125763564481447,0.000912641970923973,0.0009127023890551769,0.8712911270602193,RPL,1
